Dataset,Model,Fold,Hamming Accuracy,Hamming Loss,Instance Jaccard,Instance-F1,Macro Precision,Macro Recall,Macro-F1,Micro-F1,Subset Accuracy
enron,BR_Logistic,4,0.9507181075753309,0.049281892424669106,0.45144278606965177,0.5568672123896005,0.3204059886528889,0.17555138618883978,0.20558974546905534,0.5640259093173892,0.16716417910447762
enron,BR_Logistic,5,0.9497225305216426,0.05027746947835738,0.41450630252100845,0.5248425430778371,0.2881121928075999,0.1745950201345063,0.20909884919363278,0.5456369107321966,0.11764705882352941
enron,CC_Logistic,1,0.9514589732338745,0.04854102676612549,0.4682234432234433,0.5711673904261114,0.28676276392700256,0.19788452580537264,0.226804503054223,0.5655375552282769,0.2005813953488372
enron,CC_Logistic,2,0.9469688511778497,0.05303114882215027,0.418302103879027,0.5321100168733305,0.2951862760699122,0.1885302670222668,0.21940806435898055,0.5419479267116682,0.10650887573964497
enron,CC_Logistic,3,0.9493573967733114,0.050642603226688544,0.4513069619591359,0.5600415365632756,0.31919873544129207,0.20726542582732785,0.2353052655550733,0.5577841451766953,0.14492753623188406
enron,CC_Logistic,4,0.9488031540411151,0.051196845958884823,0.45613124851930825,0.561242041540549,0.31460291795833845,0.17765221912866722,0.20560187048273998,0.5563689604685212,0.1701492537313433
enron,CC_Logistic,5,0.9493340732519423,0.05066592674805771,0.43439075630252105,0.5413821472645002,0.28457183064404257,0.18056883649297267,0.2131020693786764,0.5531081742535487,0.1264705882352941
enron,MLC_PA_Logistic,1,0.9521171566476525,0.04788284335234752,0.4450403036885595,0.5523026150206384,0.26590178032927225,0.1818127616718556,0.2105797509010404,0.565455450472872,0.16279069767441862
enron,MLC_PA_Logistic,2,0.9500948978452607,0.04990510215473931,0.43173076923076925,0.5455547082766018,0.31918253507379235,0.1938125889206876,0.2301299393587241,0.5634765625,0.10650887573964497
enron,MLC_PA_Logistic,3,0.949685534591195,0.050314465408805034,0.43991498839324916,0.5512544782109999,0.3086279765125275,0.19351142307402142,0.22453563235135152,0.5572666025024061,0.13333333333333333
enron,MLC_PA_Logistic,4,0.9507181075753309,0.049281892424669106,0.45144278606965177,0.5568672123896005,0.3204059886528889,0.17555138618883978,0.20558974546905534,0.5640259093173892,0.16716417910447762
enron,MLC_PA_Logistic,5,0.9497225305216426,0.05027746947835738,0.41450630252100845,0.5248425430778371,0.2881121928075999,0.1745950201345063,0.20909884919363278,0.5456369107321966,0.11764705882352941
enron,GSI_MLC_PA_Logistic,1,0.9523365511189118,0.0476634488810882,0.44259705894880313,0.545528946183016,0.2744247003219022,0.17825442837298247,0.2076559877138609,0.5652826413206603,0.16569767441860464
enron,GSI_MLC_PA_Logistic,2,0.9505972982025231,0.049402701797476835,0.4366288625904011,0.5466615567207282,0.3333365664733589,0.19823614942753773,0.23737859129925212,0.5663890249877511,0.10946745562130178
enron,GSI_MLC_PA_Logistic,3,0.9512715340442987,0.04872846595570139,0.44649193801367715,0.5566084318258231,0.3241842396813891,0.1978133419956428,0.23184488423572785,0.5668449197860963,0.13333333333333333
enron,GSI_MLC_PA_Logistic,4,0.950830751900873,0.049169248099127004,0.4490393271736556,0.5541749958167869,0.3295245938128116,0.17359059600103652,0.20435273896874623,0.5615268709191361,0.1701492537313433
enron,GSI_MLC_PA_Logistic,5,0.9503884572697003,0.04961154273029967,0.42244281045751625,0.5323050968639204,0.2927327466371049,0.17709144659462453,0.21213111432793616,0.553,0.12058823529411765
cal500,BR_Logistic,1,0.8604188005007397,0.13958119949926026,0.21513774675367295,0.3473152324625273,0.14579166274922223,0.07062199689553342,0.07810790239678696,0.3488186886116273,0.0
cal500,BR_Logistic,2,0.8622965744850347,0.13770342551496528,0.21595609913695488,0.34817403988123996,0.12309124821441797,0.07014888376161224,0.07467053851242961,0.3466522678185745,0.0
