Dataset,Model,Cost,Fold,Scope,Reviewer Accuracy,AURC,Captured Error Count,Cost-Sensitive Utility,Coverage,Error Capture Lift,Error Capture Rate,Full Error Count,Generalized Loss,Immediate Hamming Accuracy,Immediate Instance-F1,Immediate Macro-F1,Optimistic Gain Hamming Accuracy,Optimistic Gain Macro-F1,Optimistic Hamming Accuracy,Optimistic Macro-F1,Random-Rejection Expected Capture,Rejected Error Rate,Review Load Case,Review Load Position,Reviewed Position Count,Risk at Coverage,Selective Hamming Accuracy,Selective Risk
emotions,GSI_MLC_PA_MLP,0.35,4,Operating Point,,0.08476109572609122,70,,0.7666666666666667,2.0689655172413794,0.4827586206896552,145,0.18583333333333335,0.7986111111111112,0.5397222222222222,0.5983474177263791,0.09722222222222221,0.20567838323278376,0.8958333333333334,0.8040258009591629,0.23333333333333334,0.4166666666666667,0.8333333333333334,0.23333333333333334,168,0.13586956521739135,0.8641304347826086,0.13586956521739135
emotions,GSI_MLC_PA_MLP,0.35,5,Operating Point,,0.09839533721192949,58,,0.7737003058103975,1.8984984984984985,0.42962962962962964,135,0.1969418960244648,0.7935779816513762,0.5752293577981651,0.6316610154755695,0.08868501529051986,0.16116711474431,0.882262996941896,0.7928281302198795,0.22629969418960244,0.3918918918918919,0.7431192660550459,0.22629969418960244,148,0.15217391304347827,0.8478260869565217,0.15217391304347827
emotions,GSI_MLC_PA_MLP,0.40,1,Operating Point,,0.10066924909672527,46,,0.8633879781420765,2.172387096774193,0.2967741935483871,155,0.20355191256830601,0.7882513661202186,0.5049180327868852,0.5702353214213689,0.06284153005464477,0.12136903381095354,0.8510928961748634,0.6916043552323224,0.1366120218579235,0.46,0.5901639344262295,0.1366120218579235,100,0.17246835443037978,0.8275316455696202,0.17246835443037978
emotions,GSI_MLC_PA_MLP,0.40,2,Operating Point,,0.08997580911135387,50,,0.84593837535014,2.1636363636363636,0.3333333333333333,150,0.20168067226890765,0.7899159663865546,0.5042016806722689,0.6071122527958552,0.07002801120448188,0.1277471095071161,0.8599439775910365,0.7348593623029713,0.15406162464985995,0.45454545454545453,0.6722689075630253,0.15406162464985995,110,0.16556291390728473,0.8344370860927153,0.16556291390728473
emotions,GSI_MLC_PA_MLP,0.40,3,Operating Point,,0.08746538183599448,40,,0.8685636856368564,2.11340206185567,0.2777777777777778,144,0.19349593495934958,0.8048780487804879,0.5756097560975609,0.6081808807748529,0.054200542005420016,0.09344497874574342,0.8590785907859079,0.7016258595205963,0.13143631436314362,0.41237113402061853,0.5691056910569106,0.13143631436314362,97,0.16224648985959433,0.8377535101404057,0.16224648985959433
emotions,GSI_MLC_PA_MLP,0.40,4,Operating Point,,0.08476109572609122,50,,0.8430555555555556,2.197131522734208,0.3448275862068966,145,0.1947222222222222,0.7986111111111112,0.5397222222222222,0.5983474177263791,0.06944444444444442,0.14575031012420914,0.8680555555555556,0.7440977278505883,0.15694444444444444,0.4424778761061947,0.675,0.15694444444444444,113,0.15650741350906094,0.8434925864909391,0.15650741350906094
emotions,GSI_MLC_PA_MLP,0.40,5,Operating Point,,0.09839533721192949,39,,0.8547400611620795,1.9887719298245612,0.28888888888888886,135,0.2048929663608563,0.7935779816513762,0.5752293577981651,0.6316610154755695,0.059633027522935755,0.1073174636126929,0.8532110091743119,0.7389784790882624,0.1452599388379205,0.4105263157894737,0.6146788990825688,0.1452599388379205,95,0.17173524150268338,0.8282647584973166,0.17173524150268338
emotions,GSI_MLC_PA_MLP,0.50,1,Operating Point,,0.10066924909672527,0,,1.0,,0.0,155,0.21174863387978143,0.7882513661202186,0.5049180327868852,0.5702353214213689,0.0,0.0,0.7882513661202186,0.5702353214213689,0.0,,0.0,0.0,0,0.21174863387978138,0.7882513661202186,0.21174863387978138
emotions,GSI_MLC_PA_MLP,0.50,2,Operating Point,,0.08997580911135387,0,,1.0,,0.0,150,0.21008403361344538,0.7899159663865546,0.5042016806722689,0.6071122527958552,0.0,0.0,0.7899159663865546,0.6071122527958552,0.0,,0.0,0.0,0,0.2100840336134454,0.7899159663865546,0.2100840336134454
emotions,GSI_MLC_PA_MLP,0.50,3,Operating Point,,0.08746538183599448,0,,1.0,,0.0,144,0.1951219512195122,0.8048780487804879,0.5756097560975609,0.6081808807748529,0.0,0.0,0.8048780487804879,0.6081808807748529,0.0,,0.0,0.0,0,0.19512195121951215,0.8048780487804879,0.19512195121951215
