Dataset,Model,Fold,Hamming Accuracy,Hamming Loss,Instance Jaccard,Instance-F1,Macro Precision,Macro Recall,Macro-F1,Micro-F1,Subset Accuracy
reuters-k500,GSI_MLC_PA_MLP,5,0.9867349180901537,0.013265081909846271,0.10585359038837665,0.1112780904482497,0.1677372074480559,0.026862520211801987,0.04266498847224935,0.16495901639344263,0.09052808046940486
bibtex,MLC_PA_MLP,1,0.9862946206707452,0.013705379329254709,0.16029367241901304,0.19028534665455643,0.10296759379166188,0.037837279428209566,0.04948639186322863,0.2157391517528806,0.09400544959128065
bibtex,MLC_PA_MLP,2,0.9864809661194373,0.013519033880562718,0.16052258521811974,0.19385269669437466,0.1468220942094606,0.042292710233094874,0.05518762703170259,0.23205221174764323,0.08457374830852503
bibtex,MLC_PA_MLP,3,0.9868658350020522,0.013134164997947787,0.14562654989484258,0.17371901518242983,0.12294537735331489,0.037593121712543184,0.050670913405269156,0.21194029850746268,0.07976268951878708
bibtex,MLC_PA_MLP,4,0.9863216139120872,0.013678386087912843,0.1648898972157169,0.1965660679476469,0.1387845602539161,0.04174429246873021,0.054627215848130475,0.22755943716642407,0.09153005464480875
bibtex,MLC_PA_MLP,5,0.986221788082875,0.013778211917125083,0.15929674322044896,0.19148339172181134,0.13584978378513796,0.04305875152154623,0.05681494950915438,0.2220609579100145,0.08583106267029973
bibtex,GSI_MLC_PA_MLP,1,0.9863674532586156,0.013632546741384333,0.1843581297600371,0.21928146785095015,0.1728379972470365,0.06793005093429197,0.08805240974983902,0.27251943301326015,0.10217983651226158
bibtex,GSI_MLC_PA_MLP,2,0.9866213904562514,0.013378609543748563,0.1977394279153413,0.2346711925872954,0.20716287465297314,0.08215097698084714,0.1043756895289058,0.2963294538943599,0.10487144790257104
bibtex,GSI_MLC_PA_MLP,3,0.987019232762445,0.01298076723755509,0.17965674733967416,0.2147061317793025,0.20305457825911413,0.06596018343154657,0.0877744835406947,0.27236811526841737,0.09690177982860909
bibtex,GSI_MLC_PA_MLP,4,0.9862271024504244,0.013772897549575558,0.1895169493530149,0.22533574121688874,0.17160701481991533,0.07783723769322301,0.09604957397025446,0.28245299910474486,0.10109289617486339
bibtex,GSI_MLC_PA_MLP,5,0.9863203262899937,0.01367967371000634,0.1857367466018692,0.22064959336757703,0.17053578154562482,0.06541448629740597,0.08537303569132806,0.2695035460992908,0.10217983651226158
